 invariant_id,quote_type,quote_value,currency
Z913Y3GS5,COMPMC,        3402832272.764450,USD
Z913Y3GS5,PCLOSE,                21.520004,CAD
Z913Y3GS5,TOTRET,                 0.006078,CAD
Z913Y3GS5,TRDVOL,            266532.000000,CAD
Z913Y3GT3,COMPMC,         836260735.760205,USD
Z913Y3GT3,PCLOSE,                 7.180000,CAD
Z913Y3GT3,TOTRET,                 0.016997,CAD
Z913Y3GT3,TRDVOL,            199104.000000,CAD
Z913Y3GU0,COMPMC,        1460411542.900751,USD
Z913Y3GU0,PCLOSE,                49.729995,CAD
Z913Y3GU0,TOTRET,                 0.000000,CAD
Z913Y3GU0,TRDVOL,             52407.000000,CAD
Z913Y3GW6,COMPMC,         601742675.781250,USD
Z913Y3GW6,PCLOSE,                24.690002,CAD
Z913Y3GW6,TOTRET,                 0.002435,CAD
Z913Y3GW6,TRDVOL,             67042.000000,CAD
Z913Y3GX4,COMPMC,        2210519981.727036,USD
Z913Y3GX4,PCLOSE,                17.270004,CAD
Z913Y3GX4,TOTRET,                 0.001159,CAD
Z913Y3GX4,TRDVOL,            299181.000000,CAD
Z913Y3GY2,COMPMC,        2723923481.316040,USD
Z913Y3GY2,PCLOSE,                19.360000,CAD
Z913Y3GY2,TOTRET,                 0.001034,CAD
Z913Y3GY2,TRDVOL,            140481.000000,CAD
Z913Y3H05,COMPMC,        1771846196.925215,USD
Z913Y3H05,PCLOSE,                12.100001,CAD
Z913Y3H05,TOTRET,                 0.015100,CAD
Z913Y3H05,TRDVOL,            454230.000000,CAD
Z913Y3H13,COMPMC,         424421055.197598,USD
Z913Y3H13,PCLOSE,                 6.960000,CAD
Z913Y3H13,TOTRET,                 0.011628,CAD
Z913Y3H13,TRDVOL,             36169.000000,CAD
Z913Y3H21,COMPMC,        2094910297.294521,USD
Z913Y3H21,PCLOSE,                37.020004,CAD
Z913Y3H21,TOTRET,                -0.002425,CAD
Z913Y3H21,TRDVOL,            861545.000000,CAD
Z913Y3H39,COMPMC,        1060588099.217743,USD
Z913Y3H39,PCLOSE,                16.550003,CAD
Z913Y3H39,TOTRET,                -0.003012,CAD
Z913Y3H39,TRDVOL,             74274.000000,CAD
Z913Y3H54,COMPMC,        7741973334.718442,USD
Z913Y3H54,PCLOSE,                42.990005,CAD
Z913Y3H54,TOTRET,                 0.012005,CAD
Z913Y3H54,TRDVOL,            730746.000000,CAD
Z913Y3H62,COMPMC,        1123976602.777602,USD
Z913Y3H62,PCLOSE,                14.250000,CAD
Z913Y3H62,TOTRET,                -0.004888,CAD
Z913Y3H62,TRDVOL,            238817.000000,CAD
Z913Y3H70,COMPMC,         669098022.308179,USD
Z913Y3H70,PCLOSE,                 4.399999,CAD
Z913Y3H70,TOTRET,                 0.016166,CAD
Z913Y3H70,TRDVOL,            834503.000000,CAD
Z913Y3HA3,COMPMC,        2256653076.171875,USD
Z913Y3HA3,PCLOSE,                19.220001,CAD
Z913Y3HA3,TOTRET,                 0.012111,CAD
Z913Y3HA3,TRDVOL,           1474218.000000,CAD
Z913Y3HC9,COMPMC,        1335805541.635580,USD
Z913Y3HC9,PCLOSE,                 5.989999,CAD
Z913Y3HC9,TOTRET,                 0.052724,CAD
Z913Y3HC9,TRDVOL,           3489181.000000,CAD
Z913Y3HF2,COMPMC,         770653945.754495,USD
Z913Y3HF2,PCLOSE,                12.529999,CAD
Z913Y3HF2,TOTRET,                 0.033828,CAD
Z913Y3HF2,TRDVOL,           1139121.000000,CAD
Z913Y3HH8,COMPMC,         825813397.087148,USD
Z913Y3HH8,PCLOSE,                17.080001,CAD
Z913Y3HH8,TOTRET,                -0.024000,CAD
Z913Y3HH8,TRDVOL,            127539.000000,CAD
Z913Y3HP0,COMPMC,        1177032578.687689,USD
Z913Y3HP0,PCLOSE,                10.939999,CAD
Z913Y3HP0,TOTRET,                 0.012962,CAD
Z913Y3HP0,TRDVOL,            248450.000000,CAD
Z913Y3HQ8,COMPMC,        1467680213.922662,USD
Z913Y3HQ8,PCLOSE,                29.880004,CAD
Z913Y3HQ8,TOTRET,                 0.010483,CAD
Z913Y3HQ8,TRDVOL,            199704.000000,CAD
Z913Y3HT2,COMPMC,        2424516953.985883,USD
Z913Y3HT2,PCLOSE,                38.960006,CAD
Z913Y3HT2,TOTRET,                -0.026972,CAD
Z913Y3HT2,TRDVOL,            493080.000000,CAD
Z913Y3HV7,COMPMC,        3623896625.197750,USD
Z913Y3HV7,PCLOSE,                43.570007,CAD
Z913Y3HV7,TOTRET,                 0.018228,CAD
Z913Y3HV7,TRDVOL,            599526.000000,CAD
Z913Y3HX3,COMPMC,         355874972.950942,USD
Z913Y3HX3,PCLOSE,                 5.720000,CAD
Z913Y3HX3,TOTRET,                 0.005272,CAD
Z913Y3HX3,TRDVOL,             65225.000000,CAD
Z913Y3HZ8,COMPMC,        2024769307.871646,USD
Z913Y3HZ8,PCLOSE,                23.979995,CAD
Z913Y3HZ8,TOTRET,                 0.000000,CAD
Z913Y3HZ8,TRDVOL,            277588.000000,CAD
Z913Y3J03,COMPMC,         719721880.886005,USD
Z913Y3J03,PCLOSE,                 7.039999,CAD
Z913Y3J03,TOTRET,                 0.001422,CAD
Z913Y3J03,TRDVOL,            421955.000000,CAD
Z913Y3J11,COMPMC,         952570804.590431,USD
Z913Y3J11,PCLOSE,                10.949999,CAD
Z913Y3J11,TOTRET,                 0.027204,CAD
Z913Y3J11,TRDVOL,           1114609.000000,CAD
Z913Y3J29,COMPMC,        1049858749.002054,USD
Z913Y3J29,PCLOSE,                 7.479999,CAD
Z913Y3J29,TOTRET,                 0.023255,CAD
Z913Y3J29,TRDVOL,            675988.000000,CAD
Z913Y3J37,COMPMC,         373482859.643399,USD
Z913Y3J37,PCLOSE,                 2.210000,CAD
Z913Y3J37,TOTRET,                -0.022124,CAD
Z913Y3J37,TRDVOL,           1453707.000000,CAD
Z913Y3J45,COMPMC,         758588756.278399,USD
Z913Y3J45,PCLOSE,                 6.500000,CAD
Z913Y3J45,TOTRET,                 0.006192,CAD
Z913Y3J45,TRDVOL,            755708.000000,CAD
Z913Y3J94,COMPMC,         567967345.516069,USD
Z913Y3J94,PCLOSE,                 5.229999,CAD
Z913Y3J94,TOTRET,                 0.003838,CAD
Z913Y3J94,TRDVOL,           1027684.000000,CAD
Z913Y3JC7,COMPMC,        1799030214.695753,USD
Z913Y3JC7,PCLOSE,                 8.970000,CAD
Z913Y3JC7,TOTRET,                 0.019318,CAD
Z913Y3JC7,TRDVOL,           2209043.000000,CAD
Z913Y3JD5,COMPMC,         362385761.174323,USD
Z913Y3JD5,PCLOSE,                 4.130000,CAD
Z913Y3JD5,TOTRET,                -0.004819,CAD
Z913Y3JD5,TRDVOL,            109307.000000,CAD
Z913Y3JE3,COMPMC,        1395906232.760830,USD
Z913Y3JE3,PCLOSE,                 7.579999,CAD
Z913Y3JE3,TOTRET,                -0.002631,CAD
Z913Y3JE3,TRDVOL,           1365353.000000,CAD
Z913Y3JG8,COMPMC,        2228741680.103853,USD
Z913Y3JG8,PCLOSE,                 4.069999,CAD
Z913Y3JG8,TOTRET,                 0.009925,CAD
Z913Y3JG8,TRDVOL,           5364776.000000,CAD
Z913Y3JH6,COMPMC,        4025445392.462066,USD
Z913Y3JH6,PCLOSE,                34.350006,CAD
Z913Y3JH6,TOTRET,                -0.002612,CAD
Z913Y3JH6,TRDVOL,            243239.000000,CAD
Z913Y3JJ2,COMPMC,        2019156014.880450,USD
Z913Y3JJ2,PCLOSE,                14.600001,CAD
Z913Y3JJ2,TOTRET,                -0.004092,CAD
Z913Y3JJ2,TRDVOL,           1058384.000000,CAD
Z913Y3JL7,COMPMC,        3702348595.102311,USD
Z913Y3JL7,PCLOSE,                29.779998,CAD
Z913Y3JL7,TOTRET,                 0.002355,CAD
Z913Y3JL7,TRDVOL,            254299.000000,CAD
Z913Y3JT0,COMPMC,        1719635976.975493,USD
Z913Y3JT0,PCLOSE,                24.050003,CAD
Z913Y3JT0,TOTRET,                 0.002083,CAD
Z913Y3JT0,TRDVOL,            250944.000000,CAD
Z913Y3JU7,COMPMC,        1631488792.067405,USD
Z913Y3JU7,PCLOSE,                13.560001,CAD
Z913Y3JU7,TOTRET,                 0.014970,CAD
Z913Y3JU7,TRDVOL,            478047.000000,CAD
Z913Y3JV5,COMPMC,         287058583.198007,USD
Z913Y3JV5,PCLOSE,                 3.090000,CAD
Z913Y3JV5,TOTRET,                 0.006514,CAD
Z913Y3JV5,TRDVOL,             86411.000000,CAD
Z913Y3JY9,COMPMC,         599458232.293969,USD
Z913Y3JY9,PCLOSE,                13.649999,CLP
Z913Y3JY9,TOTRET,                 0.002202,CLP
Z913Y3JY9,TRDVOL,           6222957.000000,CLP
Z913Y3K27,COMPMC,         207375145.404179,USD
Z913Y3K27,PCLOSE,                 1.119999,HKD
Z913Y3K27,TOTRET,                 0.009009,HKD
Z913Y3K27,TRDVOL,            540000.000000,HKD
Z913Y3K43,COMPMC,         848235980.857349,USD
Z913Y3K43,PCLOSE,                 1.069999,HKD
Z913Y3K43,TOTRET,                -0.009259,HKD
Z913Y3K43,TRDVOL,            926000.000000,HKD
Z913Y3K50,COMPMC,         652677327.190655,USD
Z913Y3K50,PCLOSE,                 1.270000,HKD
Z913Y3K50,TOTRET,                 0.007936,HKD
Z913Y3K50,TRDVOL,            634000.000000,HKD
Z913Y3K68,COMPMC,        6211845930.233358,USD
Z913Y3K68,PCLOSE,                41.050003,HKD
Z913Y3K68,TOTRET,                -0.017942,HKD
Z913Y3K68,TRDVOL,           1765362.000000,HKD
Z913Y3K76,COMPMC,         224756793.765798,USD
Z913Y3K76,PCLOSE,                 0.790000,HKD
Z913Y3K76,TOTRET,                 0.039473,HKD
Z913Y3K76,TRDVOL,           1136000.000000,HKD
Z913Y3K84,COMPMC,         970445032.203104,USD
Z913Y3K84,PCLOSE,                 4.659999,HKD
Z913Y3K84,TOTRET,                -0.004273,HKD
Z913Y3K84,TRDVOL,            481210.000000,HKD
Z913Y3K92,COMPMC,        1357880879.072183,USD
Z913Y3K92,PCLOSE,                 2.770000,HKD
Z913Y3K92,TOTRET,                 0.010949,HKD
Z913Y3K92,TRDVOL,            597520.000000,HKD
Z913Y3KB7,COMPMC,        1323950390.792127,USD
Z913Y3KB7,PCLOSE,                 6.920000,HKD
Z913Y3KB7,TOTRET,                -0.001443,HKD
Z913Y3KB7,TRDVOL,           1090323.000000,HKD
Z913Y3KD3,COMPMC,         646630492.291119,USD
Z913Y3KD3,PCLOSE,                 0.551999,USD
Z913Y3KD3,TOTRET,                -0.007194,USD
Z913Y3KD3,TRDVOL,           1535828.000000,USD
Z913Y3KE1,COMPMC,        2173447551.532608,USD
Z913Y3KE1,PCLOSE,                 1.111000,USD
Z913Y3KE1,TOTRET,                -0.020175,USD
Z913Y3KE1,TRDVOL,            838100.000000,USD
Z913Y3KF8,COMPMC,         663848218.515066,USD
Z913Y3KF8,PCLOSE,                 0.846000,USD
Z913Y3KF8,TOTRET,                -0.005875,USD
Z913Y3KF8,TRDVOL,            447054.000000,USD
Z913Y3KG6,COMPMC,        2623682795.596234,USD
Z913Y3KG6,PCLOSE,                24.919998,HKD
Z913Y3KG6,TOTRET,                 0.020057,HKD
Z913Y3KG6,TRDVOL,             94049.000000,HKD
Z913Y3KH4,COMPMC,        1035035624.646114,USD
Z913Y3KH4,PCLOSE,                 3.989999,HKD
Z913Y3KH4,TOTRET,                -0.007462,HKD
Z913Y3KH4,TRDVOL,            690000.000000,HKD
Z913Y3KJ0,COMPMC,         484732576.544549,USD
Z913Y3KJ0,PCLOSE,                 2.199999,HKD
Z913Y3KJ0,TOTRET,                 0.000000,HKD
Z913Y3KJ0,TRDVOL,            170000.000000,HKD
Z913Y3KK7,COMPMC,        1559955993.054996,USD
Z913Y3KK7,PCLOSE,                 1.109999,HKD
Z913Y3KK7,TOTRET,                 0.000000,HKD
Z913Y3KK7,TRDVOL,           1610000.000000,HKD
Z913Y3KL5,COMPMC,         488881390.994067,USD
Z913Y3KL5,PCLOSE,                 3.539999,HKD
Z913Y3KL5,TOTRET,                 0.002832,HKD
Z913Y3KL5,TRDVOL,           1716000.000000,HKD
Z913Y3KM3,COMPMC,        1168195518.122692,USD
Z913Y3KM3,PCLOSE,                 3.649999,HKD
Z913Y3KM3,TOTRET,                 0.008287,HKD
Z913Y3KM3,TRDVOL,           1398000.000000,HKD
Z913Y3KN1,COMPMC,         719499373.225975,USD
Z913Y3KN1,PCLOSE,                 4.710000,HKD
Z913Y3KN1,TOTRET,                -0.010504,HKD
Z913Y3KN1,TRDVOL,            522000.000000,HKD
Z913Y3KP6,COMPMC,        5197283992.238003,USD
Z913Y3KP6,PCLOSE,                 6.829999,HKD
Z913Y3KP6,TOTRET,                 0.002936,HKD
Z913Y3KP6,TRDVOL,          14900973.000000,HKD
Z913Y3KQ4,COMPMC,        1059350339.375389,USD
Z913Y3KQ4,PCLOSE,                 4.739999,HKD
Z913Y3KQ4,TOTRET,                -0.006289,HKD
Z913Y3KQ4,TRDVOL,            908555.000000,HKD
Z913Y3KS0,COMPMC,        6255789011.258602,USD
Z913Y3KS0,PCLOSE,                21.850006,HKD
Z913Y3KS0,TOTRET,                 0.000000,HKD
Z913Y3KS0,TRDVOL,           1913797.000000,HKD
Z913Y3KT8,COMPMC,        4479117720.892189,USD
Z913Y3KT8,PCLOSE,                 7.760000,HKD
Z913Y3KT8,TOTRET,                -0.036024,HKD
Z913Y3KT8,TRDVOL,           6267000.000000,HKD
Z913Y3KU5,COMPMC,         566781205.293361,USD
Z913Y3KU5,PCLOSE,                 4.449999,HKD
Z913Y3KU5,TOTRET,                -0.006696,HKD
Z913Y3KU5,TRDVOL,             82000.000000,HKD
Z913Y3KV3,COMPMC,         732143977.819210,USD
Z913Y3KV3,PCLOSE,                 3.710000,HKD
Z913Y3KV3,TOTRET,                 0.000000,HKD
Z913Y3KV3,TRDVOL,            524000.000000,HKD
Z913Y3KW1,COMPMC,         247935059.256938,USD
Z913Y3KW1,PCLOSE,                 0.214999,HKD
Z913Y3KW1,TOTRET,                 0.009389,HKD
Z913Y3KW1,TRDVOL,           4188000.000000,HKD
Z913Y3KX9,COMPMC,        1254081495.247845,USD
Z913Y3KX9,PCLOSE,                 0.757000,USD
Z913Y3KX9,TOTRET,                -0.013037,USD
Z913Y3KX9,TRDVOL,            607952.000000,USD
Z913Y3KY7,COMPMC,         618121274.757254,USD
Z913Y3KY7,PCLOSE,                 9.500000,HKD
Z913Y3KY7,TOTRET,                 0.000000,HKD
Z913Y3KY7,TRDVOL,                 0.000000,HKD
Z913Y3L00,COMPMC,        1877880265.475062,USD
Z913Y3L00,PCLOSE,                 1.699000,USD
Z913Y3L00,TOTRET,                 0.000000,USD
Z913Y3L00,TRDVOL,            632590.000000,USD
Z913Y3L18,COMPMC,        1000760738.032685,USD
Z913Y3L18,PCLOSE,                 6.300000,HKD
Z913Y3L18,TOTRET,                -0.026275,HKD
Z913Y3L18,TRDVOL,           1173602.000000,HKD
Z913Y3L26,COMPMC,        2646584651.572336,USD
Z913Y3L26,PCLOSE,                 3.487999,USD
Z913Y3L26,TOTRET,                -0.028682,USD
Z913Y3L26,TRDVOL,            612244.000000,USD
Z913Y3L34,COMPMC,        1423526220.891143,USD
Z913Y3L34,PCLOSE,                 9.989999,HKD
Z913Y3L34,TOTRET,                 0.003012,HKD
Z913Y3L34,TRDVOL,            307093.000000,HKD
Z913Y3L42,COMPMC,         796944477.339404,USD
Z913Y3L42,PCLOSE,                 6.819999,HKD
Z913Y3L42,TOTRET,                 0.000000,HKD
Z913Y3L42,TRDVOL,                 0.000000,HKD
Z913Y3L59,COMPMC,        2803844579.908012,USD
Z913Y3L59,PCLOSE,                28.589996,HKD
Z913Y3L59,TOTRET,                -0.000350,HKD
Z913Y3L59,TRDVOL,             88000.000000,HKD
Z913Y3L67,COMPMC,         900691335.340138,USD
Z913Y3L67,PCLOSE,                 1.076000,USD
Z913Y3L67,TOTRET,                 0.000000,USD
Z913Y3L67,TRDVOL,                 0.000000,USD
Z913Y3L75,COMPMC,         740326638.624185,USD
Z913Y3L75,PCLOSE,                16.429992,HKD
Z913Y3L75,TOTRET,                 0.000000,HKD
Z913Y3L75,TRDVOL,                 0.000000,HKD
Z913Y3L83,COMPMC,        1829707221.059226,USD
Z913Y3L83,PCLOSE,                 0.610000,USD
Z913Y3L83,TOTRET,                -0.004893,USD
Z913Y3L83,TRDVOL,           1917120.000000,USD
Z913Y3L91,COMPMC,         581813551.352110,USD
Z913Y3L91,PCLOSE,                 4.189999,HKD
Z913Y3L91,TOTRET,                 0.009638,HKD
Z913Y3L91,TRDVOL,             59900.000000,HKD
Z913Y3LD2,COMPMC,        1973947907.753193,USD
Z913Y3LD2,PCLOSE,                 9.680000,HKD
Z913Y3LD2,TOTRET,                 0.021097,HKD
Z913Y3LD2,TRDVOL,             48600.000000,HKD
Z913Y3LG5,COMPMC,        1334085487.210439,USD
Z913Y3LG5,PCLOSE,                 2.425999,USD
Z913Y3LG5,TOTRET,                -0.029988,USD
Z913Y3LG5,TRDVOL,            510276.000000,USD
Z913Y3LJ9,COMPMC,         514153314.108437,USD
Z913Y3LJ9,PCLOSE,                 8.439999,HKD
Z913Y3LJ9,TOTRET,                -0.004717,HKD
Z913Y3LJ9,TRDVOL,             10000.000000,HKD
Z913Y3LK6,COMPMC,         618687000.753174,USD
Z913Y3LK6,PCLOSE,                 4.989999,HKD
Z913Y3LK6,TOTRET,                 0.002008,HKD
Z913Y3LK6,TRDVOL,            426000.000000,HKD
Z913Y3LL4,COMPMC,        3706961074.833605,USD
Z913Y3LL4,PCLOSE,                 5.260000,HKD
Z913Y3LL4,TOTRET,                 0.013487,HKD
Z913Y3LL4,TRDVOL,          10414500.000000,HKD
Z913Y3LM2,COMPMC,        1021320075.761544,USD
Z913Y3LM2,PCLOSE,             12870.000000,CZK
Z913Y3LM2,TOTRET,                 0.004605,CZK
Z913Y3LM2,TRDVOL,               399.000000,CZK
Z913Y3LP5,COMPMC,        3644531191.141681,USD
Z913Y3LP5,PCLOSE,               254.500000,DKK
Z913Y3LP5,TOTRET,                 0.002363,DKK
Z913Y3LP5,TRDVOL,            807976.000000,DKK
Z913Y3LQ3,COMPMC,        1310172035.800925,USD
Z913Y3LQ3,PCLOSE,               357.000000,DKK
Z913Y3LQ3,TOTRET,                -0.005571,DKK
Z913Y3LQ3,TRDVOL,            126989.000000,DKK
Z913Y3LR1,COMPMC,        1874066654.220094,USD
Z913Y3LR1,PCLOSE,              1228.000000,DKK
Z913Y3LR1,TOTRET,                 0.014875,DKK
Z913Y3LR1,TRDVOL,             15909.000000,DKK
Z913Y3LS9,COMPMC,        2787681801.573071,USD
Z913Y3LS9,PCLOSE,               176.199996,DKK
Z913Y3LS9,TOTRET,                -0.002829,DKK
Z913Y3LS9,TRDVOL,            534393.000000,DKK
Z913Y3LU4,COMPMC,         635221335.528199,USD
Z913Y3LU4,PCLOSE,                99.899993,DKK
Z913Y3LU4,TOTRET,                -0.033849,DKK
Z913Y3LU4,TRDVOL,            162893.000000,DKK
Z913Y3LV2,COMPMC,        9594522103.417360,USD
Z913Y3LV2,PCLOSE,              1067.000000,DKK
Z913Y3LV2,TOTRET,                 0.050197,DKK
Z913Y3LV2,TRDVOL,            820872.000000,DKK
Z913Y3LW0,COMPMC,         385486006.670295,USD
Z913Y3LW0,PCLOSE,               323.000000,DKK
Z913Y3LW0,TOTRET,                -0.004622,DKK
Z913Y3LW0,TRDVOL,              8510.000000,DKK
Z913Y3LX8,COMPMC,        1161559491.162776,USD
Z913Y3LX8,PCLOSE,               250.000000,DKK
Z913Y3LX8,TOTRET,                 0.020408,DKK
Z913Y3LX8,TRDVOL,            395108.000000,DKK
Z913Y3LY6,COMPMC,        8442590655.935931,USD
Z913Y3LY6,PCLOSE,               294.899902,DKK
Z913Y3LY6,TOTRET,                 0.004769,DKK
Z913Y3LY6,TRDVOL,           1338321.000000,DKK
Z913Y3LZ3,COMPMC,        2100417352.562267,USD
Z913Y3LZ3,PCLOSE,               335.899902,DKK
Z913Y3LZ3,TOTRET,                 0.017261,DKK
Z913Y3LZ3,TRDVOL,             77696.000000,DKK
Z913Y3M09,COMPMC,         483157486.260114,USD
Z913Y3M09,PCLOSE,               188.000000,DKK
Z913Y3M09,TOTRET,                -0.030927,DKK
Z913Y3M09,TRDVOL,             46449.000000,DKK
Z913Y3M82,COMPMC,         411807782.554065,USD
Z913Y3M82,PCLOSE,                10.789999,EGP
Z913Y3M82,TOTRET,                -0.006445,EGP
Z913Y3M82,TRDVOL,           2513952.000000,EGP
Z913Y3M90,COMPMC,        2381080007.812566,USD
Z913Y3M90,PCLOSE,                32.839996,EUR
Z913Y3M90,TOTRET,                -0.006654,EUR
Z913Y3M90,TRDVOL,            258896.000000,EUR
Z913Y3MB5,COMPMC,         841437231.811546,USD
Z913Y3MB5,PCLOSE,                 4.149999,EUR
Z913Y3MB5,TOTRET,                -0.009546,EUR
Z913Y3MB5,TRDVOL,             31271.000000,EUR
Z913Y3MC3,COMPMC,        4297332791.381956,USD
Z913Y3MC3,PCLOSE,                35.589996,EUR
Z913Y3MC3,TOTRET,                 0.001688,EUR
Z913Y3MC3,TRDVOL,            523327.000000,EUR
Z913Y3MD1,COMPMC,        1884848144.897513,USD
Z913Y3MD1,PCLOSE,                 4.687999,EUR
Z913Y3MD1,TOTRET,                -0.007200,EUR
Z913Y3MD1,TRDVOL,           2218268.000000,EUR
Z913Y3ME9,COMPMC,        1860715677.063040,USD
Z913Y3ME9,PCLOSE,                10.689999,EUR
Z913Y3ME9,TOTRET,                -0.009267,EUR
Z913Y3ME9,TRDVOL,            306001.000000,EUR
Z913Y3MF6,COMPMC,         456674875.488294,USD
Z913Y3MF6,PCLOSE,                 5.625000,EUR
Z913Y3MF6,TOTRET,                -0.030172,EUR
Z913Y3MF6,TRDVOL,             51888.000000,EUR
Z913Y3MG4,COMPMC,        4873194562.500136,USD
Z913Y3MG4,PCLOSE,                30.690002,EUR
Z913Y3MG4,TOTRET,                -0.003247,EUR
Z913Y3MG4,TRDVOL,            481415.000000,EUR
Z913Y3MH2,COMPMC,        1923194768.005424,USD
Z913Y3MH2,PCLOSE,                23.160003,EUR
Z913Y3MH2,TOTRET,                -0.013628,EUR
Z913Y3MH2,TRDVOL,            212640.000000,EUR
Z913Y3MJ8,COMPMC,        6071215326.416185,USD
Z913Y3MJ8,PCLOSE,                32.380004,EUR
Z913Y3MJ8,TOTRET,                -0.009179,EUR
Z913Y3MJ8,TRDVOL,            391673.000000,EUR
Z913Y3MK5,COMPMC,        3390348224.487399,USD
Z913Y3MK5,PCLOSE,                25.529998,EUR
Z913Y3MK5,TOTRET,                -0.005840,EUR
Z913Y3MK5,TRDVOL,            396062.000000,EUR
Z913Y3ML3,COMPMC,        2150042263.549864,USD
Z913Y3ML3,PCLOSE,                 2.156000,EUR
Z913Y3ML3,TOTRET,                -0.018215,EUR
Z913Y3ML3,TRDVOL,            603605.000000,EUR
Z913Y3MN9,COMPMC,         838928964.111351,USD
Z913Y3MN9,PCLOSE,                 5.885000,EUR
Z913Y3MN9,TOTRET,                 0.022589,EUR
Z913Y3MN9,TRDVOL,            958092.000000,EUR
Z913Y3MP4,COMPMC,        1610063027.710005,USD
Z913Y3MP4,PCLOSE,                22.710006,EUR
Z913Y3MP4,TOTRET,                -0.009161,EUR
Z913Y3MP4,TRDVOL,            376930.000000,EUR
Z913Y3MR0,COMPMC,         780707827.880881,USD
Z913Y3MR0,PCLOSE,                 6.409999,EUR
Z913Y3MR0,TOTRET,                 0.012638,EUR
Z913Y3MR0,TRDVOL,            282609.000000,EUR
Z913Y3MW9,COMPMC,        3371800612.060641,USD
Z913Y3MW9,PCLOSE,                 7.208999,EUR
Z913Y3MW9,TOTRET,                 0.003061,EUR
Z913Y3MW9,TRDVOL,            434825.000000,EUR
Z913Y3MX7,COMPMC,        5431995791.015776,USD
Z913Y3MX7,PCLOSE,                96.630004,EUR
Z913Y3MX7,TOTRET,                -0.012266,EUR
Z913Y3MX7,TRDVOL,             76805.000000,EUR
Z913Y3MY5,COMPMC,       11583818727.539386,USD
Z913Y3MY5,PCLOSE,               130.100006,EUR
Z913Y3MY5,TOTRET,                -0.010646,EUR
Z913Y3MY5,TRDVOL,           1393276.000000,EUR
Z913Y3MZ2,COMPMC,        1069399619.384795,USD
Z913Y3MZ2,PCLOSE,                37.449996,EUR
Z913Y3MZ2,TOTRET,                 0.001336,EUR
